user_id,user_pop
1960102,1.0
1960139,1.0
1944933,1.0
1948010,1.0
1953194,1.0
1936591,1.0
1937330,1.0
1939773,1.0
1931110,1.0
1932460,1.0
1933667,1.0
1912522,1.0
1903640,1.0
1901661,1.0
1886758,1.0
1888644,1.0
1879758,1.0
1866637,1.0
1869790,1.0
1872905,1.0
1856903,1.0
1846315,1.0
1851074,1.0
1851619,1.0
1843707,1.0
1845736,1.0
216298,1.0
205292,1.0
207543,1.0
208781,1.0
194659,1.0
192782,1.0
1832459,1.0
1826422,1.0
1817511,1.0
1809689,1.0
1793520,1.0
1791081,1.0
1792231,1.0
1772992,1.0
1777906,1.0
1759455,1.0
1751554,1.0
1751858,1.0
1747651,1.0
1732713,1.0
1716421,1.0
1717372,1.0
1721074,1.0
1708703,1.0
1714153,1.0
236651,1.0
225108,1.0
218545,1.0
219001,1.0
221492,1.0
1693407,1.0
1683320,1.0
1684061,1.0
1673924,1.0
1675896,1.0
1678381,1.0
1667863,1.0
1658801,1.0
1660930,1.0
1653185,1.0
1653764,1.0
1639151,1.0
1644126,1.0
1638508,1.0
1638899,1.0
1639009,1.0
1632016,1.0
1604767,1.0
1606460,1.0
1607388,1.0
1608597,1.0
1600521,1.0
1581956,1.0
1578091,1.0
1569860,1.0
1570089,1.0
1561081,1.0
1557498,1.0
1546677,1.0
264200,1.0
266335,1.0
257828,1.0
250682,1.0
255660,1.0
249800,1.0
1541556,1.0
1531671,1.0
1536152,1.0
1520860,1.0
1521004,1.0
1524188,1.0
1525815,1.0
1515334,1.0
1508206,1.0
1510841,1.0
1503414,1.0
1505804,1.0
1500972,1.0
1501071,1.0
1491816,1.0
1482368,1.0
1484869,1.0
1474059,1.0
1478071,1.0
1478943,1.0
1459326,1.0
1459858,1.0
1453225,1.0
1442554,1.0
1445207,1.0
1446655,1.0
1437468,1.0
292580,1.0
296354,1.0
282200,1.0
282443,1.0
267483,1.0
276922,1.0
1429899,1.0
1434221,1.0
1419817,1.0
1420324,1.0
1408178,1.0
1408583,1.0
1392854,1.0
1388332,1.0
1382310,1.0
1381728,1.0
1370897,1.0
1372319,1.0
1373450,1.0
1362321,1.0
1363939,1.0
1366471,1.0
1358102,1.0
1349671,1.0
1350978,1.0
1347602,1.0
1337473,1.0
1338333,1.0
1334246,1.0
1334438,1.0
1334603,1.0
329154,1.0
334603,1.0
318080,1.0
318632,1.0
325204,1.0
317041,1.0
305721,1.0
306690,1.0
1327030,1.0
1331147,1.0
1321622,1.0
1298731,1.0
1302684,1.0
1303874,1.0
1287834,1.0
1290643,1.0
1282234,1.0
1274313,1.0
1264632,1.0
1266933,1.0
1247305,1.0
1240860,1.0
1245336,1.0
1245380,1.0
1235219,1.0
1236364,1.0
1223860,1.0
1226126,1.0
1208114,1.0
1209758,1.0
1203401,1.0
1200021,1.0
355753,1.0
358402,1.0
358879,1.0
345886,1.0
334750,1.0
1190701,1.0
1192508,1.0
1179904,1.0
1180642,1.0
1177695,1.0
1179005,1.0
1167947,1.0
1158890,1.0
1162749,1.0
1164244,1.0
1156832,1.0
1149530,1.0
1141232,1.0
1118939,1.0
1125840,1.0
1112161,1.0
1082092,1.0
1090209,1.0
1076387,1.0
1079330,1.0
1071120,1.0
1071406,1.0
1053268,1.0
1052177,1.0
1052806,1.0
1045317,1.0
1045797,1.0
1039114,1.0
387703,1.0
374874,1.0
365760,1.0
1019914,1.0
1023057,1.0
1024193,1.0
1016662,1.0
1018134,1.0
1004410,1.0
997601,1.0
1001554,1.0
990706,1.0
982164,1.0
983064,1.0
984997,1.0
976333,1.0
977860,1.0
965368,1.0
965596,1.0
947493,1.0
958251,1.0
938291,1.0
942160,1.0
928946,1.0
920991,1.0
922891,1.0
916667,1.0
918183,1.0
906474,1.0
912271,1.0
912531,1.0
912574,1.0
913464,1.0
900766,1.0
416433,1.0
399567,1.0
393294,1.0
890838,1.0
884109,1.0
886176,1.0
889740,1.0
881614,1.0
872160,1.0
878367,1.0
865749,1.0
872059,1.0
852803,1.0
863924,1.0
849607,1.0
836904,1.0
837423,1.0
846111,1.0
847685,1.0
827575,1.0
834975,1.0
813979,1.0
814637,1.0
814790,1.0
820198,1.0
804444,1.0
810753,1.0
448051,1.0
438788,1.0
430357,1.0
433949,1.0
423631,1.0
798086,1.0
800425,1.0
785339,1.0
772062,1.0
774432,1.0
761182,1.0
754508,1.0
745039,1.0
752584,1.0
733811,1.0
720538,1.0
710470,1.0
711207,1.0
703324,1.0
706492,1.0
696419,1.0
701858,1.0
702246,1.0
686687,1.0
690019,1.0
675765,1.0
680942,1.0
675525,1.0
663357,1.0
656058,1.0
656258,1.0
659924,1.0
471208,1.0
463160,1.0
453865,1.0
454993,1.0
642127,1.0
634075,1.0
620188,1.0
623538,1.0
618544,1.0
604198,1.0
606361,1.0
606374,1.0
594996,1.0
601441,1.0
579964,1.0
583341,1.0
574252,1.0
577909,1.0
579537,1.0
561354,1.0
564868,1.0
558574,1.0
544709,1.0
540140,1.0
540507,1.0
532775,1.0
533671,1.0
539892,1.0
528901,1.0
526081,1.0
516581,1.0
520294,1.0
522139,1.0
483801,1.0
487089,1.0
475648,1.0
473085,1.0
508877,1.0
513420,1.0
513597,1.0
514960,1.0
505173,1.0
500998,1.0
492980,1.0
494059,1.0
2621117,1.0
2623844,1.0
2618394,1.0
2603202,1.0
2603372,1.0
2598670,1.0
2599897,1.0
18555,1.0
10899,1.0
14912,1.0
14922,1.0
16031,1.0
2948,1.0
5880,1.0
2517859,0.9966216216216216
203981,0.9961832061068703
121601,0.9960629921259843
1474527,0.9958677685950413
1117020,0.9953917050691244
706635,0.9952830188679245
1347003,0.995049504950495
1753616,0.9948979591836735
1229384,0.9947916666666666
2238193,0.994475138121547
898844,0.9944289693593314
760078,0.9943342776203966
2106023,0.9940476190476191
2192529,0.9939759036144579
1234704,0.9939024390243902
1511608,0.99375
1583787,0.99375
761119,0.9932885906040269
2633264,0.9932885906040269
2622008,0.9928057553956835
2542287,0.9926470588235294
2197942,0.9925093632958801
2567573,0.9923857868020305
898877,0.9923076923076923
1323805,0.9923076923076923
1688399,0.9922779922779923
36086,0.9922480620155039
1659108,0.9922480620155039
1221388,0.9921568627450981
466005,0.9920948616600791
369252,0.9920634920634921
336357,0.992
2390548,0.9918032786885246
2168421,0.9918032786885246
1481684,0.9915254237288136
1361321,0.9915254237288136
2307320,0.9915254237288136
2628147,0.9914529914529915
271900,0.991304347826087
257698,0.9911894273127754
1673515,0.9911504424778761
1408080,0.9910979228486647
137699,0.9910714285714286
763623,0.9910714285714286
1891610,0.990909090909091
1277816,0.990909090909091
1066973,0.9908256880733946
2312284,0.9908256880733946
1006568,0.9907407407407407
2580531,0.9901960784313726
1520519,0.9897959183673469
489922,0.9896907216494846
835994,0.9896373056994818
1874962,0.9895833333333334
1891287,0.9895470383275261
2334559,0.9894736842105263
9450,0.9893992932862191
548841,0.9893617021276596
2166958,0.9893238434163701
2403856,0.9891304347826086
2565317,0.9890710382513661
1416825,0.9890710382513661
694785,0.989010989010989
901835,0.989010989010989
716161,0.9888268156424581
1978940,0.9888059701492538
2299825,0.9886039886039886
1406103,0.9883720930232558
420659,0.9883720930232558
1378344,0.9881516587677726
1854976,0.9880952380952381
1434009,0.9880478087649402
588062,0.9879518072289156
1710447,0.9878787878787879
2238922,0.9876847290640394
1829943,0.9876543209876543
2279044,0.9876543209876543
1018038,0.9876543209876543
2217700,0.9876543209876543
1382364,0.9875
218614,0.9874476987447699
2483022,0.9872611464968153
9064,0.9871794871794872
1105189,0.9869281045751634
1607644,0.9868421052631579
994294,0.9868421052631579
960724,0.9867986798679867
501454,0.9867109634551495
573819,0.9866666666666667
449740,0.9864864864864865
2331765,0.9864864864864865
2502962,0.9864864864864865
2080327,0.9864864864864865
2417361,0.9864406779661017
683937,0.9863945578231292
1822445,0.9863013698630136
2380261,0.9862068965517241
1861057,0.9861111111111112
1831895,0.9859943977591037
404130,0.985981308411215
1283130,0.9859154929577465
1617095,0.9859154929577465
176026,0.9859154929577465
556102,0.985781990521327
1140416,0.9857142857142858
926759,0.9857142857142858
2396329,0.9857142857142858
448242,0.9856115107913669
1700388,0.9855072463768116
43479,0.9855072463768116
2091495,0.9855072463768116
2545011,0.9852941176470589
2299830,0.9852941176470589
2394600,0.9850746268656716
2247909,0.985
1909576,0.9848484848484849
167151,0.9848484848484849
5612,0.9848484848484849
2491708,0.9846153846153847
1432959,0.9846153846153847
2375678,0.9846153846153847
26280,0.9844961240310077
2648546,0.984472049689441
2015394,0.984375
2348049,0.984251968503937
2553956,0.9841269841269841
432157,0.9841269841269841
1272355,0.9841269841269841
962675,0.9841269841269841
2010475,0.9841269841269841
2412576,0.9841269841269841
724328,0.9840425531914894
1736474,0.984
928972,0.9838709677419355
1560410,0.9838709677419355
993133,0.9836065573770492
2468329,0.9836065573770492
1470870,0.9836065573770492
490122,0.9834437086092715
140736,0.9833887043189369
2044178,0.9833333333333333
278860,0.9833333333333333
920361,0.9833333333333333
160970,0.9830508474576272
281688,0.9830508474576272
1161636,0.9829545454545454
28825,0.9828897338403042
2244052,0.9828767123287672
1283460,0.9827586206896551
1185453,0.9826589595375722
1093900,0.9826086956521739
1591366,0.9825581395348837
678609,0.9824561403508771
1816606,0.9823008849557522
61870,0.9823008849557522
1554383,0.9822695035460993
1198665,0.9821428571428571
1095245,0.9821428571428571
2445635,0.9821428571428571
2437411,0.9818181818181818
2641490,0.9818181818181818
110880,0.9818181818181818
103587,0.9818181818181818
1903207,0.9817073170731707
478202,0.981651376146789
743783,0.9814814814814815
895504,0.9814814814814815
1985629,0.9814814814814815
1116675,0.9814814814814815
74159,0.9814814814814815
247845,0.9813664596273292
469490,0.9813664596273292
930179,0.9811320754716981
1876353,0.9811320754716981
4574,0.9811320754716981
607522,0.9811320754716981
1157685,0.981042654028436
2170801,0.981042654028436
1558686,0.9809885931558935
820556,0.9807692307692307
2144678,0.9807692307692307
1083089,0.9807692307692307
801035,0.9804878048780488
1051020,0.9803921568627451
1985140,0.9803921568627451
2137918,0.9803921568627451
1734041,0.9803921568627451
1616312,0.9803370786516854
691021,0.9801980198019802
1514166,0.9801980198019802
1789201,0.98
1733923,0.98
139209,0.98
1896099,0.9799426934097422
2221020,0.9798657718120806
1337144,0.9798387096774194
253129,0.9797979797979798
1269100,0.9797979797979798
480289,0.9795918367346939
2202085,0.9795918367346939
890496,0.9795918367346939
1911696,0.9795918367346939
243878,0.9795918367346939
2446378,0.9794871794871794
161290,0.9791666666666666
485510,0.9791666666666666
1368578,0.9791666666666666
1894311,0.9791666666666666
2568545,0.9787234042553191
2396506,0.9787234042553191
927541,0.9785522788203753
1686061,0.9782608695652174
452730,0.9782608695652174
1781519,0.9782608695652174
2427485,0.9782608695652174
2451053,0.9781553398058253
2171746,0.9777777777777777
825063,0.9777777777777777
1907546,0.9777777777777777
1823628,0.9777777777777777
493223,0.9777777777777777
1551175,0.9775280898876404
1276655,0.9774774774774775
1957542,0.9772727272727273
309441,0.9772727272727273
60506,0.9772727272727273
1918,0.9769874476987448
1405448,0.9767441860465116
1498677,0.9767441860465116
1203482,0.9767441860465116
2067598,0.9767441860465116
714508,0.9767441860465116
2622338,0.9767441860465116
1111995,0.9766763848396501
1171914,0.9766355140186916
682967,0.9765625
674769,0.9765100671140939
1073639,0.9764705882352941
282375,0.9763779527559056
2239786,0.9763779527559056
506996,0.9761904761904762
1546401,0.9761904761904762
2199029,0.9761904761904762
1419687,0.9760765550239234
24849,0.9760479041916168
2585839,0.9759036144578314
1669493,0.9758454106280193
1801135,0.9758064516129032
1258818,0.975609756097561
2187396,0.975609756097561
2377827,0.975609756097561
2410691,0.975609756097561
1178404,0.9754098360655737
2236127,0.9753086419753086
1304468,0.9753086419753086
77017,0.9753086419753086
1596022,0.9752475247524752
1594523,0.975103734439834
414936,0.975
2437860,0.975
559192,0.975
485945,0.975
812309,0.975
2200985,0.975
1734286,0.975
1148416,0.9746835443037974
532937,0.9743589743589743
1200165,0.9743589743589743
760454,0.9743589743589743
1577358,0.9743589743589743
2416586,0.9743589743589743
191028,0.9740932642487047
632152,0.9739583333333334
1786620,0.9738562091503268
1389512,0.9737991266375546
1047927,0.9737827715355806
234794,0.9736842105263158
717121,0.9736842105263158
306992,0.9736842105263158
1069911,0.9736842105263158
778847,0.9734513274336283
92718,0.9734513274336283
1332256,0.9734345351043643
2647595,0.9733333333333334
1840818,0.9731543624161074
2374273,0.972972972972973
1533561,0.972972972972973
2077480,0.972972972972973
1273678,0.9728915662650602
1614784,0.9727891156462585
543829,0.9727272727272728
759143,0.9726775956284153
1563173,0.9726027397260274
2610466,0.9723756906077348
339995,0.9723502304147466
1874233,0.9722222222222222
1186737,0.9722222222222222
2600237,0.9722222222222222
1925750,0.9722222222222222
437472,0.9722222222222222
347393,0.9722222222222222
482972,0.9721254355400697
1374149,0.971830985915493
277956,0.971830985915493
853906,0.9716981132075472
1998664,0.9715762273901809
535747,0.9715447154471545
1193922,0.9714285714285714
2428611,0.9714285714285714
843583,0.9714285714285714
1509852,0.9714285714285714
765304,0.9714285714285714
2210487,0.9714285714285714
1987117,0.9714285714285714
2456358,0.9714285714285714
473648,0.9714285714285714
2351326,0.9714285714285714
194567,0.9714285714285714
1796572,0.9711934156378601
1149296,0.9710144927536232
451336,0.9710144927536232
1966584,0.9710144927536232
284852,0.970873786407767
541873,0.970873786407767
2385301,0.9708029197080292
1572237,0.9708029197080292
2377771,0.9705882352941176
1904795,0.9705882352941176
1053633,0.9705882352941176
1746944,0.9705882352941176
2276167,0.9705882352941176
2346995,0.9705882352941176
2523493,0.9705882352941176
2238516,0.9705882352941176
2212259,0.9705882352941176
2365804,0.9704142011834319
1708031,0.9702970297029703
2212255,0.9702970297029703
2449145,0.9701492537313433
2588060,0.9701492537313433
1273640,0.970074812967581
786761,0.97
1638324,0.9699570815450643
1171146,0.9699248120300752
1424888,0.9696969696969697
2032929,0.9696969696969697
2645887,0.9696969696969697
1011557,0.9696969696969697
2232079,0.9696969696969697
1064037,0.9696969696969697
1196433,0.9696969696969697
2439042,0.9695121951219512
112428,0.9695121951219512
2131749,0.9694444444444444
1382739,0.9694323144104804
2426918,0.9693251533742331
922976,0.9693251533742331
2177274,0.969187675070028
1491723,0.9690721649484536
523292,0.9690265486725663
1570426,0.9689922480620154
2001572,0.9688715953307393
1325205,0.96875
1440678,0.96875
565679,0.96875
2007375,0.96875
1762966,0.96875
1762679,0.9686411149825784
2126421,0.968609865470852
463193,0.9685534591194969
1671775,0.9684542586750788
447928,0.9683972911963883
468956,0.9682539682539683
1035379,0.9681818181818181
417136,0.9680851063829787
6315,0.9680851063829787
1946157,0.9678899082568807
854308,0.9678714859437751
43527,0.967741935483871
73414,0.967741935483871
1719222,0.967741935483871
1836524,0.967741935483871
1299375,0.967741935483871
1497352,0.967741935483871
1254712,0.967741935483871
1445595,0.967741935483871
490377,0.967741935483871
1403126,0.967741935483871
2168614,0.967741935483871
1168945,0.967741935483871
2334774,0.9676674364896074
2167098,0.9675324675324676
1601527,0.9672131147540983
2545702,0.9672131147540983
124457,0.9672131147540983
143070,0.9672131147540983
1564646,0.9670658682634731
2018227,0.967032967032967
635742,0.967032967032967
1842352,0.967032967032967
969410,0.9669421487603306
2072894,0.9669421487603306
1731088,0.9669421487603306
2598527,0.9669421487603306
2239864,0.9668874172185431
2322735,0.9668874172185431
837881,0.9667673716012085
1773484,0.9666666666666667
1865297,0.9666666666666667
1955655,0.9666666666666667
545129,0.9666666666666667
2498886,0.9666666666666667
911197,0.9665924276169265
215797,0.9664804469273743
326748,0.9664804469273743
1343911,0.9664429530201343
2455925,0.9663865546218487
1269287,0.9661016949152542
1474474,0.9660493827160493
45294,0.9660194174757282
488541,0.9660056657223796
1216969,0.9659090909090909
591671,0.9657534246575342
1754447,0.9656652360515021
2379760,0.9655172413793104
1922492,0.9655172413793104
1218229,0.9655172413793104
2494592,0.9655172413793104
1562659,0.9655172413793104
2169969,0.9655172413793104
2062313,0.9655172413793104
2249360,0.9655172413793104
636861,0.9655172413793104
378093,0.9655172413793104
1387864,0.9651567944250871
944990,0.9651162790697675
1845982,0.9651162790697675
2292203,0.9650655021834061
668594,0.9649122807017544
2641704,0.9649122807017544
1065084,0.9649122807017544
1150820,0.9649122807017544
60157,0.9649122807017544
1381851,0.9647887323943662
874456,0.9647058823529412
1294133,0.9646182495344506
1412042,0.9646017699115044
1658109,0.9645669291338582
1010943,0.9642857142857143
63106,0.9642857142857143
1171095,0.9642857142857143
277205,0.9642857142857143
1612350,0.9642857142857143
2300662,0.9642857142857143
352206,0.9642857142857143
2578429,0.9642857142857143
